n_estimators,learning_rate,max_depth,min_samples_leaf,subsample,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,f2_mean,f2_std,pr_auc_mean,pr_auc_std,alert_rate_mean,alert_rate_std
300,0.03,2,3,1.0,0.5624242424242424,0.20149669544100607,0.9355555555555555,0.05277485372016853,0.6829394826396326,0.15559909883098774,0.8056022408963586,0.09569178475202769,0.9463872589565188,0.03388295113534574,0.13199999999999998,0.04942334131426837
300,0.03,2,5,0.7,0.7821245421245422,0.16275123888405713,0.9155555555555555,0.07620634755325442,0.8326924283446024,0.1004126749558721,0.8775102106321585,0.07540109868820746,0.9575518223794086,0.035033173385527014,0.08533333333333333,0.016546231527987808
300,0.03,2,5,0.85,0.5742606516290727,0.19709697050898692,0.9355555555555555,0.05277485372016853,0.6982922824302135,0.16308147280451976,0.8172802436777499,0.11380116778502851,0.9540812425328555,0.03752302692584207,0.12133333333333333,0.015434449203720302
300,0.03,2,5,1.0,0.5468300653594771,0.1733870518795859,0.9355555555555555,0.05277485372016853,0.6795076038078067,0.15032923353715738,0.8075360881067402,0.10866267419212648,0.9528512263616629,0.03645710673042169,0.12666666666666665,0.01885618083164127
300,0.03,3,1,0.7,0.6832621082621082,0.21883462391737707,0.8333333333333333,0.18592445034090566,0.696570684217743,0.07309636189972138,0.7580242883497856,0.10173460464208346,0.8915299547946607,0.03459310361598311,0.10666666666666666,0.06225396015962001
300,0.03,3,1,0.85,0.6007142857142858,0.18288380262005433,0.8555555555555555,0.18459164139817943,0.6643064207583265,0.10143153720215466,0.7544132069303693,0.11896529100997838,0.889729712390632,0.05257378148787836,0.11733333333333333,0.05555377774933243
300,0.03,3,1,1.0,0.6301455332939591,0.1292956318880888,0.8133333333333332,0.22248872908060136,0.6770731707317074,0.11580673545393814,0.741902332429622,0.15778758529062534,0.8713592201425977,0.05275684237753217,0.10400000000000001,0.05896891836665595
300,0.03,3,3,0.7,0.5823768115942028,0.1287989401420933,0.8555555555555555,0.18459164139817943,0.6605075075075075,0.03367080260661153,0.757121446095275,0.11200731248753808,0.9120363572777761,0.026408621336738998,0.11333333333333333,0.04482063017059096
300,0.03,3,3,0.85,0.5444814444814445,0.16647627081932664,0.8555555555555555,0.18459164139817943,0.6236803519061583,0.06863510909936593,0.7323436916465422,0.10581966718892909,0.8992333654000321,0.03000367556730749,0.12799999999999997,0.05647418289212632
300,0.03,3,3,1.0,0.6624675324675324,0.2019346469013182,0.7911111111111111,0.23034059590844333,0.6574497625137011,0.07197062081263203,0.7167945567945568,0.14545100342606795,0.877600272529748,0.04604505311534818,0.10400000000000001,0.06276587891167903
300,0.03,3,5,0.7,0.7116883116883117,0.1559547467157756,0.8755555555555556,0.14646450714030296,0.7564985994397759,0.03030905521589631,0.8168249784422026,0.08437443442540463,0.9098829762215885,0.024370255914909256,0.096,0.041009483997945864
300,0.03,3,5,0.85,0.6971861471861471,0.14515105358828576,0.8533333333333333,0.1511111111111111,0.7399803164509047,0.04727810350256328,0.7958983532331796,0.08187130824619573,0.8970190441676387,0.0305575709911041,0.09733333333333334,0.047253453724451604
300,0.03,3,5,1.0,0.6344615384615385,0.1939623583319819,0.8401709401709402,0.17486101678693228,0.677049077049077,0.04418532492721905,0.7558714388459984,0.10195752444529911,0.868905051286821,0.029579685625365875,0.10933333333333332,0.053266624947835135
300,0.05,2,1,0.7,0.6471177944862155,0.18289826352486116,0.9355555555555555,0.05277485372016853,0.7558416347381864,0.14158978303010156,0.8506971592714365,0.09707843945437643,0.9572682379349047,0.035530039932612896,0.10533333333333335,0.011469767022723504
300,0.05,2,1,0.85,0.6677025898078529,0.20519255889446586,0.9155555555555555,0.07620634755325442,0.7532993595098858,0.13983556724346835,0.8360062906281394,0.09052210979591163,0.953778727445394,0.03788067662431717,0.10400000000000001,0.026195843605851334
300,0.05,2,1,1.0,0.6155555555555556,0.2061223417126014,0.9355555555555555,0.05277485372016853,0.7294276094276094,0.1523418672939368,0.835566448801743,0.10049490456640707,0.9487649911816579,0.04215806092927018,0.11333333333333333,0.02065591117977289
300,0.05,2,3,0.7,0.6549299719887955,0.1607757832578319,0.9355555555555555,0.05277485372016853,0.764021164021164,0.12384117535092311,0.8560899240078808,0.08711800756999091,0.9614731756928553,0.031679519067355756,0.10266666666666668,0.006798692684790377
300,0.05,2,3,0.85,0.6291666666666667,0.183606698551786,0.9155555555555555,0.07620634755325442,0.727583249311017,0.11938992431783443,0.8231027453716531,0.07411706392318887,0.9528879515546181,0.03693175738741724,0.11066666666666666,0.032
300,0.05,2,3,1.0,0.4460287081339713,0.046330655212475653,0.9355555555555555,0.05277485372016853,0.6037023768648088,0.052806630596148846,0.7666877091092734,0.05481325179996483,0.9442765911203608,0.043312009927951325,0.148,0.016546231527987804
300,0.05,2,5,0.7,0.6382142857142858,0.19599172202427534,0.9355555555555555,0.05277485372016853,0.7431533446052502,0.14365819429143392,0.8411208356860531,0.08834531246483339,0.9601083505866115,0.032625745364701954,0.11200000000000002,0.03222145592958552
300,0.05,2,5,0.85,0.5900621118012422,0.17048181315058022,0.9355555555555555,0.05277485372016853,0.714145706145706,0.1266680472225185,0.8286680683914135,0.0839036534315782,0.9526913580246914,0.039081720625631276,0.11599999999999999,0.02004439517116387
300,0.05,2,5,1.0,0.520693618103229,0.1754064803983257,0.9355555555555555,0.05277485372016853,0.6573391573391574,0.13980942936273483,0.7948732488499408,0.09533896974218464,0.9510060461243256,0.040382534341849394,0.13333333333333333,0.02385139175999775
300,0.05,3,1,0.7,0.5790277777777778,0.18910139190326727,0.8933333333333333,0.09469900334516672,0.6750231901593062,0.10627055601308344,0.7797249334516415,0.042157670334381565,0.8981101486420693,0.03675999461155964,0.12666666666666668,0.05781195570314347
300,0.05,3,1,0.85,0.6570582010582011,0.15667504020479472,0.8755555555555556,0.14646450714030296,0.7217082053304964,0.07326859877469925,0.7971798082821646,0.08131147416503309,0.8847341804696616,0.04675481116442663,0.10800000000000001,0.05455272678794342
300,0.05,3,1,1.0,0.630978354978355,0.1460404443907145,0.8555555555555555,0.18459164139817943,0.6967280737429776,0.10426896933772999,0.7734289351688013,0.12354778904797262,0.8751101600780972,0.047098729152085295,0.11066666666666666,0.0608969986489026
300,0.05,3,3,0.7,0.7194720496894409,0.15594192865440995,0.8533333333333333,0.1511111111111111,0.7520811833505332,0.06860133153209053,0.8006635270372551,0.08551130092831856,0.9207903805263072,0.02315947913978397,0.096,0.04999555535800712
300,0.05,3,3,0.85,0.5733609385783298,0.15998850692742067,0.8755555555555556,0.14646450714030296,0.6644842611374051,0.0777736113860144,0.7684687870420035,0.09301778441238717,0.9027982846188246,0.03865704243428165,0.11733333333333333,0.036902273341594787
300,0.05,3,3,1.0,0.6088359788359787,0.16985524675054475,0.7977777777777778,0.14612695309132087,0.6560311020960108,0.056568059222847696,0.7229524672293323,0.0634015952503462,0.8763047595099834,0.053283520416958705,0.10666666666666666,0.050420454403170764
300,0.05,3,5,0.7,0.6218597089185325,0.0960917992186731,0.9355555555555555,0.05277485372016853,0.7413265784782813,0.05954971271931999,0.8445838496522085,0.036653861351807544,0.9099608769548041,0.03083076611374065,0.11066666666666666,0.030579586509812573
300,0.05,3,5,0.85,0.6378305525108594,0.13242670810376458,0.8955555555555555,0.10967966826002727,0.7289504303745791,0.0760411804226691,0.8148098588496829,0.0683310104209324,0.9032630975262552,0.02816092954067997,0.10666666666666666,0.03771236166328253
300,0.05,3,5,1.0,0.5805383022774327,0.07462942497330734,0.8111111111111111,0.18459164139817943,0.6547899159663865,0.03408520487051032,0.7337303965637798,0.1123285350098001,0.8726018117229837,0.036667318782249755,0.10666666666666666,0.04825856285561028
300,0.1,2,1,0.7,0.7194805194805195,0.11969207696097621,0.9355555555555555,0.05277485372016853,0.808047138047138,0.08248927365696299,0.877974939029518,0.0546515631512676,0.9506819026384242,0.04087738910659924,0.09466666666666666,0.024367555843329423
300,0.1,2,1,0.85,0.5461654135338346,0.1943253992384707,0.9355555555555555,0.05277485372016853,0.6750753512132822,0.14691439097210318,0.8041101033964548,0.09367965661646216,0.9471700789816732,0.04327665251384594,0.12933333333333336,0.032
300,0.1,2,1,1.0,0.7028985507246377,0.27195107140169217,0.8388888888888889,0.17427096823731245,0.7108981351618098,0.165588280251563,0.7670074432786297,0.14609779128772352,0.9378580901856765,0.04667682408402259,0.1,0.04195235392680606
300,0.1,2,3,0.7,0.6006058956523352,0.17774046781287764,0.9201709401709401,0.04182134340751599,0.7131544925662572,0.12257494676378276,0.8191085643915834,0.07076505925701812,0.9555677655677656,0.034215542526367757,0.11333333333333333,0.021908902300206645
300,0.1,2,3,0.85,0.5582289055973266,0.18632541556869764,0.9355555555555555,0.05277485372016853,0.6863259652225169,0.13914084161815496,0.8115063718453548,0.08871954667565354,0.9493315696649031,0.04142217262464981,0.12533333333333335,0.029634814361190486
300,0.1,2,3,1.0,0.6830404889228419,0.2323577353870096,0.8555555555555555,0.18459164139817943,0.7132562426680074,0.12941106587641546,0.7813961719622098,0.14110843093186873,0.9455595708038237,0.04467247295956414,0.1,0.03747591819348053
300,0.1,2,5,0.7,0.6431746031746032,0.18745326116042235,0.9201709401709401,0.04182134340751599,0.7436489533011272,0.1204401088809233,0.8357551000198058,0.0680269936916757,0.9539724894988053,0.03629960018027419,0.10533333333333332,0.01904380914278093
300,0.1,2,5,0.85,0.5569691470054445,0.22357857564670605,0.9355555555555555,0.05277485372016853,0.6793588850174216,0.16195142581262686,0.8051448551448551,0.09903073270895371,0.9459993339993339,0.04169162491395374,0.12933333333333336,0.03592584956081994
300,0.1,2,5,1.0,0.7402777777777778,0.2510625567610738,0.8588888888888888,0.13570119680686246,0.7576517296907102,0.1505922146449837,0.8043482274593288,0.11879257588902929,0.9426723099165628,0.04008292815215085,0.092,0.031098410105841603
300,0.1,3,1,0.7,0.5229627218476323,0.10754325578902169,0.9355555555555555,0.05277485372016853,0.664015444015444,0.09267423081963576,0.8002138611672661,0.06743518162222031,0.9235644744619105,0.035609300137854245,0.13199999999999998,0.03138293945583952
300,0.1,3,1,0.85,0.486103472079703,0.10802971103924004,0.9133333333333333,0.082671445501059,0.6222807752519127,0.06085130713601554,0.7639581102908397,0.03035595646133421,0.8904951795592823,0.04602497928039294,0.14266666666666666,0.04706496691926078
300,0.1,3,1,1.0,0.5113216374269006,0.13467230423154555,0.8955555555555555,0.10967966826002727,0.6308326161447336,0.05870610058071908,0.7593799834695257,0.04106545006219199,0.8511628997551917,0.07122848531111192,0.13466666666666666,0.04721581655900207
300,0.1,3,3,0.7,0.6556349206349206,0.18100256892422287,0.9155555555555555,0.07620634755325442,0.744049312470365,0.1170223776621093,0.8304000401908216,0.07084081676325482,0.9433802536800279,0.028345697242820517,0.10933333333333332,0.03968766950969925
300,0.1,3,3,0.85,0.6294805194805195,0.15222175371453925,0.9155555555555555,0.07620634755325442,0.726829268292683,0.09026367614611029,0.8208202687569989,0.025747484512513574,0.9079760736651762,0.041959660484042136,0.11733333333333333,0.056662744962335414
300,0.1,3,3,1.0,0.6214285714285713,0.14082684242176724,0.8544444444444445,0.08919392106839766,0.703720402404613,0.09957252402542643,0.778698042417997,0.05587108801110127,0.8798852073852073,0.049652939081059624,0.11066666666666666,0.061910329419967464
300,0.1,3,5,0.7,0.5983333333333333,0.15020318815666434,0.9188888888888889,0.04181086160494841,0.7134076734076734,0.11253910773955549,0.8187625317856018,0.06790156038636289,0.9164732738646368,0.020374358093373502,0.11466666666666667,0.030228757463345694
300,0.1,3,5,0.85,0.5998709677419355,0.16554914137559795,0.9155555555555555,0.07620634755325442,0.704332600543127,0.09822203053463505,0.8087692649923467,0.035118276858549714,0.9193320169727901,0.03308770239079226,0.12266666666666666,0.05571355310873648
300,0.1,3,5,1.0,0.613923853923854,0.16345669443857477,0.8711111111111112,0.10554970744033702,0.6949148232901093,0.08805439188957463,0.7795950644010718,0.023810824372144587,0.8716666813343602,0.056826542992368244,0.11866666666666667,0.06550996531487065
